Date,NB_Article_Count,NB_Positive_Count,NB_Negative_Count,NB_Neutral_Count,NB_Positive_Ratio,NB_Negative_Ratio,NB_Neutral_Ratio,NB_Net_Sentiment,NB_Net_Sentiment_Ratio,NB_negative_Mean_Proba,NB_neutral_Mean_Proba,NB_positive_Mean_Proba
2015-04-10,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0020462804483095823,0.021843531394309026,0.9761101881573817
2015-04-11,21,21,0,0,1.0,0.0,0.0,21,1.0,0.0035671407832399715,0.039543909246664614,0.9568889499700952
2015-04-12,6,6,0,0,1.0,0.0,0.0,6,1.0,0.00036440263528501903,0.0019831213187476333,0.9976524760459698
2015-04-13,28,28,0,0,1.0,0.0,0.0,28,1.0,0.0016549210524737336,0.013424074399323662,0.9849210045482032
2015-04-14,35,35,0,0,1.0,0.0,0.0,35,1.0,0.0029094801633759637,0.03724092283525599,0.9598495970013671
2015-04-15,36,36,0,0,1.0,0.0,0.0,36,1.0,0.0023773953923044173,0.01769573237796218,0.979926872229734
2015-04-16,35,35,0,0,1.0,0.0,0.0,35,1.0,0.0017942041227742547,0.020912819237428115,0.9772929766397975
2015-04-17,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0037553561942523313,0.04151909978333328,0.9547255440224146
2015-04-18,10,10,0,0,1.0,0.0,0.0,10,1.0,0.0019176268106941654,0.019340372811417508,0.978742000377888
2015-04-19,3,3,0,0,1.0,0.0,0.0,3,1.0,3.8923592907446094e-05,0.00025417056833513494,0.9997069058387558
2015-04-20,19,19,0,0,1.0,0.0,0.0,19,1.0,0.001782577630865153,0.033098201676385455,0.9651192206927485
2015-04-21,24,23,0,1,0.9583333333333334,0.0,0.041666666666666664,23,0.9583333333333334,0.0012322884113590833,0.04651820827677607,0.9522495033118652
2015-04-22,24,24,0,0,1.0,0.0,0.0,24,1.0,0.001312008114460259,0.014473779997404951,0.9842142118881348
2015-04-23,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0027358978954075425,0.033263751296304406,0.9640003508082873
2015-04-24,50,50,0,0,1.0,0.0,0.0,50,1.0,0.002190065727482313,0.023184814902433327,0.9746251193700841
2015-04-25,67,67,0,0,1.0,0.0,0.0,67,1.0,0.0031847867985023708,0.0344126404047689,0.9624025727967287
2015-04-26,13,13,0,0,1.0,0.0,0.0,13,1.0,0.0006589844537791417,0.006456235259958707,0.9928847802862639
2015-04-27,41,41,0,0,1.0,0.0,0.0,41,1.0,0.0011748835028541837,0.010083080140228766,0.9887420363569164
2015-04-28,63,63,0,0,1.0,0.0,0.0,63,1.0,0.0018222800929407383,0.02120983801343513,0.9769678818936236
2015-04-29,70,70,0,0,1.0,0.0,0.0,70,1.0,0.0029783572482829992,0.026601359299232286,0.970420283452484
2015-04-30,51,51,0,0,1.0,0.0,0.0,51,1.0,0.0019406702552998186,0.024014577223556474,0.9740447525211445
2015-05-01,39,39,0,0,1.0,0.0,0.0,39,1.0,0.003039712904947308,0.036034366457007354,0.9609259206380457
2015-05-02,13,13,0,0,1.0,0.0,0.0,13,1.0,0.0019452526857565225,0.04156673579633669,0.9564880115179097
2015-05-03,8,8,0,0,1.0,0.0,0.0,8,1.0,0.00020254532868882078,0.0007541180198372743,0.9990433366514756
2015-05-04,25,25,0,0,1.0,0.0,0.0,25,1.0,0.00015147410637962908,0.0008714208235136286,0.9989771050701057
2015-05-05,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0017082617878663264,0.024174080473299702,0.9741176577388335
2015-05-06,39,39,0,0,1.0,0.0,0.0,39,1.0,0.0011084756452005872,0.016761528239885,0.9821299961149145
2015-05-07,43,43,0,0,1.0,0.0,0.0,43,1.0,0.002087875347624477,0.014114654393731257,0.9837974702586446
2015-05-08,39,39,0,0,1.0,0.0,0.0,39,1.0,0.003309660713965418,0.024752285391388986,0.9719380538946456
2015-05-09,21,21,0,0,1.0,0.0,0.0,21,1.0,0.007208980636763583,0.04505441839202175,0.9477366009712144
2015-05-10,13,13,0,0,1.0,0.0,0.0,13,1.0,0.002356930765042724,0.011144651216488433,0.9864984180184665
2015-05-11,26,26,0,0,1.0,0.0,0.0,26,1.0,0.0018652167969204609,0.018326874408790578,0.9798079087942869
2015-05-12,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0011555271630131348,0.01140129576118762,0.9874431770757999
2015-05-13,35,35,0,0,1.0,0.0,0.0,35,1.0,0.0018188639796866016,0.016178292866748527,0.9820028431535659
2015-05-14,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0021271184581913246,0.022732786675867474,0.9751400948659421
2015-05-15,20,20,0,0,1.0,0.0,0.0,20,1.0,0.0028462035066130495,0.05113075298291455,0.9460230435104717
2015-05-16,16,16,0,0,1.0,0.0,0.0,16,1.0,0.0010891926471537326,0.007696080673656149,0.9912147266791899
2015-05-17,12,12,0,0,1.0,0.0,0.0,12,1.0,0.001101232843069384,0.005153898163695631,0.993744868993235
2015-05-18,43,43,0,0,1.0,0.0,0.0,43,1.0,0.0011369295882469735,0.01316101813153384,0.9857020522802185
2015-05-19,52,52,0,0,1.0,0.0,0.0,52,1.0,0.0041864190444288385,0.036529362307798956,0.959284218647772
2015-05-20,45,44,0,1,0.9777777777777777,0.0,0.022222222222222223,44,0.9777777777777777,0.0023563783815358534,0.03557183392497889,0.9620717876934853
2015-05-21,27,27,0,0,1.0,0.0,0.0,27,1.0,0.0023050068722241207,0.03023012415172575,0.9674648689760498
2015-05-22,29,29,0,0,1.0,0.0,0.0,29,1.0,0.002255849337138064,0.026828707560619062,0.9709154431022435
2015-05-23,3,3,0,0,1.0,0.0,0.0,3,1.0,5.529228938605241e-05,0.00015084221002056644,0.9997938655005907
2015-05-24,8,8,0,0,1.0,0.0,0.0,8,1.0,0.0004289157513185891,0.0014190933717878713,0.9981519908768941
2015-05-25,6,5,0,1,0.8333333333333334,0.0,0.16666666666666666,5,0.8333333333333334,0.0006648403745957475,0.0884165231136118,0.9109186365117905
2015-05-26,31,31,0,0,1.0,0.0,0.0,31,1.0,0.000615432483110976,0.005081760355287062,0.9943028071616019
2015-05-27,36,36,0,0,1.0,0.0,0.0,36,1.0,0.0038074878324771155,0.05332793955477425,0.9428645726127483
2015-05-28,38,38,0,0,1.0,0.0,0.0,38,1.0,0.004530883532692734,0.024697207278423106,0.9707719091888836
2015-05-29,26,26,0,0,1.0,0.0,0.0,26,1.0,0.002974787366264372,0.020487514534765335,0.9765376980989705
2015-05-30,17,17,0,0,1.0,0.0,0.0,17,1.0,0.0017617348353283597,0.01367106781090011,0.984567197353772
2015-05-31,10,10,0,0,1.0,0.0,0.0,10,1.0,0.001061781235092959,0.007020298030689473,0.9919179207342177
2015-06-01,29,29,0,0,1.0,0.0,0.0,29,1.0,0.001482709644504436,0.021349203038887335,0.9771680873166064
2015-06-02,29,29,0,0,1.0,0.0,0.0,29,1.0,0.0018639551496550573,0.03448577123421154,0.9636502736161333
2015-06-03,29,29,0,0,1.0,0.0,0.0,29,1.0,0.001933438619809645,0.024324677107236688,0.9737418842729527
2015-06-04,29,29,0,0,1.0,0.0,0.0,29,1.0,0.004119668485548318,0.030992589304362574,0.9648877422100895
2015-06-05,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0014473979077814642,0.022384020819386497,0.9761685812728322
2015-06-06,20,20,0,0,1.0,0.0,0.0,20,1.0,0.0015370960597426656,0.033400090645246856,0.965062813295012
2015-06-07,14,14,0,0,1.0,0.0,0.0,14,1.0,0.0016114258217200812,0.009753243432228415,0.9886353307460506
2015-06-08,42,42,0,0,1.0,0.0,0.0,42,1.0,0.0012062998533085621,0.015448036386585758,0.9833456637601059
2015-06-09,61,61,0,0,1.0,0.0,0.0,61,1.0,0.00309188469955547,0.03606320805401314,0.960844907246432
2015-06-10,32,32,0,0,1.0,0.0,0.0,32,1.0,0.0023435185551092994,0.02455241608073786,0.9731040653641533
2015-06-11,33,32,0,1,0.9696969696969697,0.0,0.030303030303030304,32,0.9696969696969697,0.0045256293009609235,0.04277080548953427,0.9527035652095039
2015-06-12,34,34,0,0,1.0,0.0,0.0,34,1.0,0.0034006520099996366,0.026531097374546994,0.970068250615454
2015-06-13,12,12,0,0,1.0,0.0,0.0,12,1.0,0.001271397643148992,0.018510167590100848,0.9802184347667501
2015-06-14,12,12,0,0,1.0,0.0,0.0,12,1.0,0.00028119096281447854,0.0005784280391621501,0.9991403809980222
2015-06-15,20,20,0,0,1.0,0.0,0.0,20,1.0,0.0002223631207830563,0.00394762825689062,0.9958300086223248
2015-06-16,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0020002823868658956,0.02823859647230672,0.9697611211408271
2015-06-17,19,19,0,0,1.0,0.0,0.0,19,1.0,0.0005502586888256568,0.004213900492330913,0.9952358408188423
2015-06-18,27,27,0,0,1.0,0.0,0.0,27,1.0,0.0014435759710673532,0.012683041944659688,0.9858733820842726
2015-06-19,23,23,0,0,1.0,0.0,0.0,23,1.0,0.00121362050678157,0.012842337963586003,0.9859440415296317
2015-06-20,8,8,0,0,1.0,0.0,0.0,8,1.0,0.004501499112454816,0.046459957443568574,0.9490385434439745
2015-06-21,9,9,0,0,1.0,0.0,0.0,9,1.0,0.0015540826594703928,0.03881469512022798,0.9596312222203015
2015-06-22,21,21,0,0,1.0,0.0,0.0,21,1.0,0.0017071900994880308,0.009583730058935806,0.9887090798415761
2015-06-23,33,33,0,0,1.0,0.0,0.0,33,1.0,0.004654418464578223,0.03552506101809735,0.9598205205173257
2015-06-24,29,29,0,0,1.0,0.0,0.0,29,1.0,0.0026196860352762515,0.03812922204997218,0.9592510919147504
2015-06-25,19,19,0,0,1.0,0.0,0.0,19,1.0,0.0030074966314047693,0.02456316472777022,0.9724293386408247
2015-06-26,27,27,0,0,1.0,0.0,0.0,27,1.0,0.0033756410961901023,0.03316693543178809,0.9634574234720229
2015-06-27,5,5,0,0,1.0,0.0,0.0,5,1.0,0.006667729167039976,0.06692492489885835,0.9264073459341013
2015-06-28,4,4,0,0,1.0,0.0,0.0,4,1.0,0.0013139986284610079,0.01874169189014763,0.9799443094813917
2015-06-29,16,16,0,0,1.0,0.0,0.0,16,1.0,0.0019179625247510686,0.0331668074655097,0.9649152300097399
2015-06-30,15,15,0,0,1.0,0.0,0.0,15,1.0,0.0029836538008386902,0.030430899020452793,0.966585447178708
2015-07-01,31,30,0,1,0.967741935483871,0.0,0.03225806451612903,30,0.967741935483871,0.004426619211556034,0.05081334154410786,0.9447600392443353
2015-07-02,17,17,0,0,1.0,0.0,0.0,17,1.0,0.0016875607689422506,0.03315993717012605,0.9651525020609304
2015-07-03,6,6,0,0,1.0,0.0,0.0,6,1.0,0.005020134730835553,0.0908884871336938,0.9040913781354699
2015-07-04,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0007355952264449213,0.01451813890114639,0.9847462658724064
2015-07-05,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010627842837395493,0.038882545510466236,0.9504896116521369
2015-07-06,12,12,0,0,1.0,0.0,0.0,12,1.0,0.0012031734063642418,0.013515799065410847,0.9852810275282242
2015-07-07,18,18,0,0,1.0,0.0,0.0,18,1.0,0.002180852825359348,0.04396552869106086,0.9538536184835807
2015-07-08,29,29,0,0,1.0,0.0,0.0,29,1.0,0.001885821824785449,0.02202970870835837,0.9760844694668558
2015-07-09,34,34,0,0,1.0,0.0,0.0,34,1.0,0.004127194079775061,0.03088470533091068,0.9649881005893145
2015-07-10,25,25,0,0,1.0,0.0,0.0,25,1.0,0.0028992224321409076,0.020949448481526224,0.9761513290863323
2015-07-11,7,7,0,0,1.0,0.0,0.0,7,1.0,0.006397233936245038,0.09747527204598513,0.8961274940177698
2015-07-12,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004374337841011312,0.100946458377737,0.8946792037812531
2015-07-13,20,19,0,1,0.95,0.0,0.05,19,0.95,0.0017270529481700895,0.055952526944973005,0.9423204201068558
2015-07-14,23,23,0,0,1.0,0.0,0.0,23,1.0,0.0024005195152225095,0.036152690080509975,0.9614467904042673
2015-07-15,20,19,0,1,0.95,0.0,0.05,19,0.95,0.004092464777220552,0.07985707834498514,0.9160504568777943
2015-07-16,13,9,0,4,0.6923076923076923,0.0,0.3076923076923077,9,0.6923076923076923,0.004103531095697392,0.2417193837587228,0.7541770851455788
2015-07-17,30,30,0,0,1.0,0.0,0.0,30,1.0,0.006447841741711578,0.031118922859186625,0.9624332353991017
2015-07-18,4,4,0,0,1.0,0.0,0.0,4,1.0,0.005678608690767737,0.07201339080107093,0.9223080005081609
2015-07-19,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0008193704784657707,0.016129624850952897,0.9830510046705804
2015-07-20,30,30,0,0,1.0,0.0,0.0,30,1.0,0.001914285853186054,0.019783593160210885,0.9783021209866039
2015-07-21,45,45,0,0,1.0,0.0,0.0,45,1.0,0.002310955266392485,0.027775326176929956,0.9699137185566775
2015-07-22,70,70,0,0,1.0,0.0,0.0,70,1.0,0.003530362459194685,0.03983524280837283,0.956634394732433
2015-07-23,64,64,0,0,1.0,0.0,0.0,64,1.0,0.004361039533870258,0.03223052367214532,0.9634084367939849
2015-07-24,26,26,0,0,1.0,0.0,0.0,26,1.0,0.0016284065833705186,0.01848003091569434,0.9798915625009342
2015-07-25,4,4,0,0,1.0,0.0,0.0,4,1.0,0.007372179259226818,0.1385132435725111,0.8541145771682628
2015-07-26,1,1,0,0,1.0,0.0,0.0,1,1.0,3.927058093106621e-05,0.00027717451213671724,0.9996835549069291
2015-07-27,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0008536819553921296,0.013293490352046113,0.9858528276925629
2015-07-28,19,19,0,0,1.0,0.0,0.0,19,1.0,0.0008554485564352634,0.014290559666467376,0.9848539917770976
2015-07-29,21,21,0,0,1.0,0.0,0.0,21,1.0,0.0007170950193439042,0.007416865703910454,0.9918660392767451
2015-07-30,7,7,0,0,1.0,0.0,0.0,7,1.0,0.0016468159440007246,0.02935442437954414,0.9689987596764558
2015-07-31,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0038492104566245572,0.04734511927889637,0.9488056702644789
2015-08-01,5,5,0,0,1.0,0.0,0.0,5,1.0,0.003867254433141018,0.05151202137719726,0.9446207241896613
2015-08-02,1,1,0,0,1.0,0.0,0.0,1,1.0,1.5214630890518864e-05,7.288411977922135e-05,0.9999119012493292
2015-08-03,15,15,0,0,1.0,0.0,0.0,15,1.0,0.00112855409196862,0.011078507804974927,0.9877929381030556
2015-08-04,31,31,0,0,1.0,0.0,0.0,31,1.0,0.0021435548235495755,0.023987963718134452,0.9738684814583184
2015-08-05,37,37,0,0,1.0,0.0,0.0,37,1.0,0.0028986410015201963,0.03268624131571283,0.9644151176827667
2015-08-06,24,24,0,0,1.0,0.0,0.0,24,1.0,0.002009106702588016,0.027839164138442948,0.9701517291589689
2015-08-07,23,23,0,0,1.0,0.0,0.0,23,1.0,0.003567520832780383,0.03614195703475504,0.960290522132466
2015-08-08,4,4,0,0,1.0,0.0,0.0,4,1.0,0.014576869870473005,0.03720760885622264,0.9482155212733042
2015-08-09,2,2,0,0,1.0,0.0,0.0,2,1.0,0.006512313520985202,0.053496326877740225,0.9399913596012729
2015-08-10,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0013081632671181254,0.018264480665483154,0.9804273560673988
2015-08-11,23,23,0,0,1.0,0.0,0.0,23,1.0,0.004228299355022273,0.051883998411628586,0.9438877022333506
2015-08-12,19,19,0,0,1.0,0.0,0.0,19,1.0,0.00262056235450912,0.03267682140773448,0.9647026162377571
2015-08-13,23,23,0,0,1.0,0.0,0.0,23,1.0,0.002683763838568806,0.03552444054034597,0.9617917956210853
2015-08-14,21,21,0,0,1.0,0.0,0.0,21,1.0,0.003654465135693741,0.03499527819621669,0.9613502566680894
2015-08-15,5,5,0,0,1.0,0.0,0.0,5,1.0,0.0033376696466173106,0.018673853625246584,0.977988476728135
2015-08-17,12,12,0,0,1.0,0.0,0.0,12,1.0,0.0013377381649112838,0.009516944402014315,0.989145317433073
2015-08-18,24,24,0,0,1.0,0.0,0.0,24,1.0,0.002170815676924247,0.022948739541967658,0.9748804447811082
2015-08-19,25,25,0,0,1.0,0.0,0.0,25,1.0,0.002865748369256965,0.02631685565051067,0.9708173959802323
2015-08-20,16,16,0,0,1.0,0.0,0.0,16,1.0,0.002177118377890568,0.02112372251539546,0.9766991591067151
2015-08-21,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0023127572926220663,0.01780854551219528,0.979878697195181
2015-08-22,13,13,0,0,1.0,0.0,0.0,13,1.0,0.0041406209452078445,0.057495629818018514,0.938363749236774
2015-08-23,2,2,0,0,1.0,0.0,0.0,2,1.0,0.003660259517813687,0.022831543223092804,0.973508197259095
2015-08-24,17,17,0,0,1.0,0.0,0.0,17,1.0,0.0012072193018124158,0.009620116035389632,0.9891726646627987
2015-08-25,31,31,0,0,1.0,0.0,0.0,31,1.0,0.0034346931251239554,0.027332535356637384,0.9692327715182392
2015-08-26,20,20,0,0,1.0,0.0,0.0,20,1.0,0.0023456342902472465,0.009663950537655158,0.9879904151720986
2015-08-27,20,20,0,0,1.0,0.0,0.0,20,1.0,0.0016009422046896697,0.01029654799605154,0.9881025097992591
2015-08-28,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0024207938463716716,0.021128223760609653,0.976450982393018
2015-08-29,7,7,0,0,1.0,0.0,0.0,7,1.0,0.004795921319924573,0.07201559069668624,0.923188487983389
2015-08-30,3,3,0,0,1.0,0.0,0.0,3,1.0,0.0009969301188409946,0.02093818765289661,0.9780648822282646
2015-08-31,12,12,0,0,1.0,0.0,0.0,12,1.0,0.0016400342361807027,0.012142073950898969,0.986217891812923
2015-09-01,22,22,0,0,1.0,0.0,0.0,22,1.0,0.0024631574314132073,0.03534996006217024,0.9621868825064162
2015-09-02,28,28,0,0,1.0,0.0,0.0,28,1.0,0.0034934494901749974,0.04272151079619748,0.9537850397136258
2015-09-03,21,21,0,0,1.0,0.0,0.0,21,1.0,0.00547884151392081,0.04047840563899337,0.9540427528470874
2015-09-04,12,12,0,0,1.0,0.0,0.0,12,1.0,0.0041595947111492245,0.039904564881063656,0.9559358404077862
2015-09-05,1,1,0,0,1.0,0.0,0.0,1,1.0,3.7000153957338327e-06,6.150117057714344e-05,0.999934798814026
2015-09-06,1,1,0,0,1.0,0.0,0.0,1,1.0,2.5472963879786485e-05,0.0001369799957436698,0.9998375470403726
2015-09-07,9,9,0,0,1.0,0.0,0.0,9,1.0,0.004130294792734299,0.08984780572505154,0.9060218994822136
2015-09-08,18,18,0,0,1.0,0.0,0.0,18,1.0,0.003607884984294937,0.03236510860938442,0.9640270064063221
2015-09-09,34,34,0,0,1.0,0.0,0.0,34,1.0,0.0023479563351683154,0.03631568888467945,0.9613363547801522
2015-09-10,66,66,0,0,1.0,0.0,0.0,66,1.0,0.00396488186111257,0.05818532136983654,0.9378497967690506
2015-09-11,44,44,0,0,1.0,0.0,0.0,44,1.0,0.0033521440543751945,0.04411704741148715,0.9525308085341385
2015-09-12,5,5,0,0,1.0,0.0,0.0,5,1.0,0.0026448419387396583,0.03415630137074852,0.9631988566905128
2015-09-14,27,27,0,0,1.0,0.0,0.0,27,1.0,0.002055067726591071,0.02650595650634889,0.9714389757670604
2015-09-15,30,30,0,0,1.0,0.0,0.0,30,1.0,0.0036302623228187786,0.03259249300424087,0.9637772446729408
2015-09-16,25,25,0,0,1.0,0.0,0.0,25,1.0,0.002336488138746943,0.027882941175479067,0.9697805706857723
2015-09-17,40,40,0,0,1.0,0.0,0.0,40,1.0,0.002530407493781195,0.029991296523076118,0.9674782959831429
2015-09-18,23,23,0,0,1.0,0.0,0.0,23,1.0,0.00438013010266757,0.05452023808740636,0.9410996318099257
2015-09-19,13,13,0,0,1.0,0.0,0.0,13,1.0,0.004755742616778424,0.050219167688148346,0.9450250896950738
2015-09-20,3,3,0,0,1.0,0.0,0.0,3,1.0,0.004569367489228871,0.05820025229389736,0.937230380216875
2015-09-21,26,26,0,0,1.0,0.0,0.0,26,1.0,0.004809385877106258,0.07810043426288038,0.9170901798600125
2015-09-22,33,33,0,0,1.0,0.0,0.0,33,1.0,0.0024498279291974173,0.039135438687636234,0.958414733383166
2015-09-23,23,23,0,0,1.0,0.0,0.0,23,1.0,0.0054243578326240915,0.05880902039771554,0.9357666217696605
2015-09-24,22,22,0,0,1.0,0.0,0.0,22,1.0,0.002379149345168106,0.027277076627680332,0.9703437740271528
2015-09-25,38,38,0,0,1.0,0.0,0.0,38,1.0,0.0042723483604980485,0.046502064637713,0.9492255870017897
2015-09-26,6,6,0,0,1.0,0.0,0.0,6,1.0,0.0022203864921284417,0.04239824038901909,0.9553813731188524
2015-09-27,2,2,0,0,1.0,0.0,0.0,2,1.0,2.367398270838012e-05,0.00013615009882267455,0.9998401759184643
2015-09-28,19,19,0,0,1.0,0.0,0.0,19,1.0,0.002253772581921016,0.022771039454825708,0.974975187963253
2015-09-29,34,34,0,0,1.0,0.0,0.0,34,1.0,0.002222440458781686,0.018738632462783414,0.979038927078435
2015-09-30,28,28,0,0,1.0,0.0,0.0,28,1.0,0.0028142874162079613,0.026891530380209437,0.9702941822035832
2015-10-01,25,25,0,0,1.0,0.0,0.0,25,1.0,0.0012847862453380105,0.01906584783811038,0.9796493659165523
2015-10-02,29,29,0,0,1.0,0.0,0.0,29,1.0,0.003297120556304064,0.03951138809109042,0.9571914913526053
2015-10-03,1,1,0,0,1.0,0.0,0.0,1,1.0,1.2583968685769234e-06,5.195525449851757e-06,0.9999935460776832
2015-10-04,1,1,0,0,1.0,0.0,0.0,1,1.0,7.59682113418294e-05,0.000848355752157628,0.9990756760365002
2015-10-05,23,23,0,0,1.0,0.0,0.0,23,1.0,0.0039988327889746355,0.04873540380264219,0.9472657634083832
2015-10-06,21,21,0,0,1.0,0.0,0.0,21,1.0,0.0022693957501985543,0.025685563600871947,0.9720450406489285
2015-10-07,17,17,0,0,1.0,0.0,0.0,17,1.0,0.002035271217026268,0.026684450571578627,0.9712802782113958
2015-10-08,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0025119693408445737,0.038152293501776804,0.9593357371573789
2015-10-09,40,40,0,0,1.0,0.0,0.0,40,1.0,0.0016038593504508487,0.016980310011756154,0.9814158306377928
2015-10-10,9,9,0,0,1.0,0.0,0.0,9,1.0,0.007834007424712503,0.1059855452808295,0.886180447294458
2015-10-11,3,3,0,0,1.0,0.0,0.0,3,1.0,0.00039133568769200944,0.0010325652030517207,0.9985760991092597
2015-10-12,19,19,0,0,1.0,0.0,0.0,19,1.0,0.0009873729823952886,0.01844369360112699,0.980568933416479
2015-10-13,16,16,0,0,1.0,0.0,0.0,16,1.0,0.0050178509139862035,0.062119733563766946,0.9328624155222477
2015-10-14,32,32,0,0,1.0,0.0,0.0,32,1.0,0.009895038089903961,0.05784651492378717,0.9322584469863082
2015-10-15,23,23,0,0,1.0,0.0,0.0,23,1.0,0.006799274895067964,0.050207105314753434,0.9429936197901793
2015-10-16,21,21,0,0,1.0,0.0,0.0,21,1.0,0.004930639285885823,0.046249814165326725,0.9488195465487889
2015-10-17,16,16,0,0,1.0,0.0,0.0,16,1.0,0.05824064060157456,0.08098021546049064,0.8607791439379356
2015-10-18,3,3,0,0,1.0,0.0,0.0,3,1.0,2.1260277192091315e-05,0.0001809036995778317,0.9997978360232288
2015-10-19,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0007120196294638156,0.008541090066478694,0.9907468903040585
2015-10-20,24,24,0,0,1.0,0.0,0.0,24,1.0,0.003855927323896797,0.026151306266703894,0.9699927664093995
2015-10-21,31,31,0,0,1.0,0.0,0.0,31,1.0,0.004869956408160098,0.03898336526350603,0.9561466783283348
2015-10-22,18,18,0,0,1.0,0.0,0.0,18,1.0,0.002428288930708448,0.03905458144830008,0.9585171296209912
2015-10-23,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0009414299414551513,0.0043963939881535635,0.9946621760703902
2015-10-24,4,4,0,0,1.0,0.0,0.0,4,1.0,0.0014171352374725485,0.015971528000082596,0.9826113367624465
2015-10-25,4,4,0,0,1.0,0.0,0.0,4,1.0,0.0005652004352077763,0.012049545824140143,0.9873852537406502
2015-10-26,26,26,0,0,1.0,0.0,0.0,26,1.0,0.0006223845057623244,0.018083769649029587,0.9812938458452083
2015-10-27,46,46,0,0,1.0,0.0,0.0,46,1.0,0.004279463007988947,0.02736418543147356,0.968356351560538
2015-10-28,62,62,0,0,1.0,0.0,0.0,62,1.0,0.003005317139595187,0.032094423286729776,0.9649002595736738
2015-10-29,34,34,0,0,1.0,0.0,0.0,34,1.0,0.002240869105359703,0.02138274574212516,0.9763763851525153
2015-10-30,24,23,0,1,0.9583333333333334,0.0,0.041666666666666664,23,0.9583333333333334,0.004217604324368652,0.07232028452264481,0.9234621111529867
2015-10-31,9,9,0,0,1.0,0.0,0.0,9,1.0,0.0027836201040169883,0.08134766079994663,0.9158687190960367
2015-11-01,2,2,0,0,1.0,0.0,0.0,2,1.0,1.1474842868143775e-05,0.0001676275637565099,0.9998208975933734
2015-11-02,16,15,0,1,0.9375,0.0,0.0625,15,0.9375,0.0003224678311024982,0.03987150505593176,0.9598060271129643
2015-11-03,26,26,0,0,1.0,0.0,0.0,26,1.0,0.002333866557537517,0.04779172374055851,0.9498744097019048
2015-11-04,24,24,0,0,1.0,0.0,0.0,24,1.0,0.0015756574569159622,0.020956767945585056,0.9774675745974996
2015-11-05,24,24,0,0,1.0,0.0,0.0,24,1.0,0.0016825628494041046,0.019510971832540806,0.9788064653180553
2015-11-06,19,19,0,0,1.0,0.0,0.0,19,1.0,0.002696567421385592,0.026976824872728764,0.9703266077058851
2015-11-07,3,3,0,0,1.0,0.0,0.0,3,1.0,0.0017733273891243847,0.03225633069247809,0.9659703419184026
2015-11-08,4,4,0,0,1.0,0.0,0.0,4,1.0,0.008953288260992233,0.03183454649619269,0.9592121652428174
2015-11-09,14,14,0,0,1.0,0.0,0.0,14,1.0,0.007261850396462667,0.06730311531999403,0.9254350342835441
2015-11-10,28,27,0,1,0.9642857142857143,0.0,0.03571428571428571,27,0.9642857142857143,0.002943504528902876,0.06414419391631403,0.9329123015547844
2015-11-11,28,28,0,0,1.0,0.0,0.0,28,1.0,0.0026795202479117553,0.036919022753352515,0.9604014569987352
2015-11-12,29,29,0,0,1.0,0.0,0.0,29,1.0,0.004551352127017333,0.0424499987277399,0.9529986491452423
2015-11-13,18,18,0,0,1.0,0.0,0.0,18,1.0,0.0024637882765709803,0.026763711978536945,0.9707724997448923
2015-11-15,1,1,0,0,1.0,0.0,0.0,1,1.0,8.711984189783573e-06,1.887257846898231e-05,0.9999724154373348
2015-11-16,10,10,0,0,1.0,0.0,0.0,10,1.0,0.0012445107591660045,0.029796328433660202,0.9689591608071761
2015-11-17,29,29,0,0,1.0,0.0,0.0,29,1.0,0.0024537247390355034,0.031109983869634778,0.9664362913913306
2015-11-18,27,27,0,0,1.0,0.0,0.0,27,1.0,0.0018385648839643345,0.034181837468230544,0.9639795976478042
2015-11-19,27,27,0,0,1.0,0.0,0.0,27,1.0,0.002804719064062249,0.03247057506679721,0.9647247058691404
2015-11-20,14,14,0,0,1.0,0.0,0.0,14,1.0,0.0013918939053425756,0.02490493652733538,0.9737031695673231
2015-11-21,10,10,0,0,1.0,0.0,0.0,10,1.0,0.006663402444583355,0.06853651886197352,0.9248000786934428
2015-11-22,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0005959612554077914,0.0017043901294753858,0.9976996486151164
2015-11-23,14,14,0,0,1.0,0.0,0.0,14,1.0,0.0006539089145817689,0.014072725164371028,0.9852733659210499
2015-11-24,23,22,0,1,0.9565217391304348,0.0,0.043478260869565216,22,0.9565217391304348,0.0024549000470005964,0.04401558294936477,0.953529517003635
