Date,NB_Article_Count,NB_Positive_Count,NB_Negative_Count,NB_Positive_Ratio,NB_Negative_Ratio,NB_Net_Sentiment,NB_Net_Sentiment_Ratio,NB_negative_Mean_Proba,NB_positive_Mean_Proba
2015-05-16,16,16,0,1.0,0.0,16,1.0,0.010652352586634686,0.9893476474133656
2015-05-17,12,12,0,1.0,0.0,12,1.0,0.00931315244715279,0.9906868475528455
2015-05-18,43,43,0,1.0,0.0,43,1.0,0.01770064966662899,0.9822993503333699
2015-05-19,52,52,0,1.0,0.0,52,1.0,0.054605902905708985,0.94539409709429
2015-05-20,45,44,1,0.9777777777777777,0.022222222222222223,43,0.9555555555555555,0.045387741530972206,0.9546122584690274
2015-05-21,27,27,0,1.0,0.0,27,1.0,0.03687775170412267,0.9631222482958782
2015-05-22,29,29,0,1.0,0.0,29,1.0,0.038367110930684525,0.9616328890693151
2015-05-23,3,3,0,1.0,0.0,3,1.0,0.0002862128141588531,0.9997137871858462
2015-05-24,8,8,0,1.0,0.0,8,1.0,0.0025965201407432813,0.9974034798592555
2015-05-25,6,5,1,0.8333333333333334,0.16666666666666666,4,0.6666666666666667,0.09995031453212587,0.9000496854678741
2015-05-26,31,31,0,1.0,0.0,31,1.0,0.008038994336157974,0.991961005663842
2015-05-27,36,35,1,0.9722222222222222,0.027777777777777776,34,0.9444444444444444,0.06553318436696161,0.9344668156330376
2015-05-28,38,38,0,1.0,0.0,38,1.0,0.03924491782092415,0.9607550821790758
2015-05-29,26,26,0,1.0,0.0,26,1.0,0.03281547474213689,0.967184525257864
2015-05-30,17,17,0,1.0,0.0,17,1.0,0.016866918867582886,0.983133081132416
2015-05-31,10,10,0,1.0,0.0,10,1.0,0.009390715826962045,0.990609284173036
2015-06-01,29,29,0,1.0,0.0,29,1.0,0.028942404941779888,0.971057595058221
2015-06-02,29,29,0,1.0,0.0,29,1.0,0.041756620440494635,0.9582433795595063
2015-06-03,29,29,0,1.0,0.0,29,1.0,0.031851786118740864,0.9681482138812584
2015-06-04,29,29,0,1.0,0.0,29,1.0,0.04133041706268619,0.9586695829373161
2015-06-05,30,30,0,1.0,0.0,30,1.0,0.03084932666201166,0.9691506733379887
2015-06-06,20,20,0,1.0,0.0,20,1.0,0.0448747430887174,0.955125256911282
2015-06-07,14,14,0,1.0,0.0,14,1.0,0.01470802695224819,0.9852919730477515
2015-06-08,42,42,0,1.0,0.0,42,1.0,0.02254493771981377,0.9774550622801847
2015-06-09,61,61,0,1.0,0.0,61,1.0,0.050765674867317125,0.949234325132683
2015-06-10,32,32,0,1.0,0.0,32,1.0,0.03408685508340957,0.9659131449165916
2015-06-11,33,32,1,0.9696969696969697,0.030303030303030304,31,0.9393939393939394,0.06576528887837284,0.934234711121627
2015-06-12,34,34,0,1.0,0.0,34,1.0,0.041417520815839326,0.9585824791841617
2015-06-13,12,12,0,1.0,0.0,12,1.0,0.0267233636657286,0.9732766363342703
2015-06-14,12,12,0,1.0,0.0,12,1.0,0.0011927683488325276,0.9988072316511666
2015-06-15,20,20,0,1.0,0.0,20,1.0,0.005175608308490359,0.9948243916915095
2015-06-16,30,30,0,1.0,0.0,30,1.0,0.034719909933612285,0.9652800900663879
2015-06-17,19,19,0,1.0,0.0,19,1.0,0.006398407442565088,0.9936015925574352
2015-06-18,27,27,0,1.0,0.0,27,1.0,0.017022257972287298,0.9829777420277126
2015-06-19,23,23,0,1.0,0.0,23,1.0,0.01734139452664264,0.9826586054733564
2015-06-20,8,8,0,1.0,0.0,8,1.0,0.06007564412482655,0.9399243558751736
2015-06-21,9,9,0,1.0,0.0,9,1.0,0.04817576813645742,0.9518242318635407
2015-06-22,21,21,0,1.0,0.0,21,1.0,0.014118277313815188,0.9858817226861855
2015-06-23,33,32,1,0.9696969696969697,0.030303030303030304,31,0.9393939393939394,0.05025896887705506,0.9497410311229453
2015-06-24,29,29,0,1.0,0.0,29,1.0,0.050170987665589466,0.9498290123344111
2015-06-25,19,19,0,1.0,0.0,19,1.0,0.036451892027145556,0.9635481079728552
2015-06-26,27,27,0,1.0,0.0,27,1.0,0.0447863800894304,0.9552136199105697
2015-06-27,5,5,0,1.0,0.0,5,1.0,0.09941434868911968,0.9005856513108801
2015-06-28,4,4,0,1.0,0.0,4,1.0,0.027617546848460923,0.9723824531515389
2015-06-29,16,16,0,1.0,0.0,16,1.0,0.048505448216687994,0.9514945517833098
2015-06-30,15,15,0,1.0,0.0,15,1.0,0.04723174772576548,0.9527682522742346
2015-07-01,31,30,1,0.967741935483871,0.03225806451612903,29,0.935483870967742,0.07016411828576151,0.9298358817142386
2015-07-02,17,17,0,1.0,0.0,17,1.0,0.041778595496087576,0.9582214045039121
2015-07-03,6,6,0,1.0,0.0,6,1.0,0.10876100969336633,0.8912389903066346
2015-07-04,2,2,0,1.0,0.0,2,1.0,0.02055861451498683,0.9794413854850141
2015-07-05,1,1,0,1.0,0.0,1,1.0,0.0749014190681724,0.9250985809318261
2015-07-06,12,12,0,1.0,0.0,12,1.0,0.017491497914050257,0.9825085020859491
2015-07-07,18,18,0,1.0,0.0,18,1.0,0.06167798045613074,0.9383220195438697
2015-07-08,29,29,0,1.0,0.0,29,1.0,0.026580582527736155,0.9734194174722636
2015-07-09,34,34,0,1.0,0.0,34,1.0,0.04927170959293368,0.9507282904070656
2015-07-10,25,25,0,1.0,0.0,25,1.0,0.03269209305907881,0.9673079069409202
2015-07-11,7,7,0,1.0,0.0,7,1.0,0.12880772767502544,0.8711922723249745
2015-07-12,1,1,0,1.0,0.0,1,1.0,0.12013348202330017,0.8798665179766996
2015-07-13,20,19,1,0.95,0.05,18,0.8999999999999999,0.06447475555305945,0.9355252444469395
2015-07-14,23,23,0,1.0,0.0,23,1.0,0.04958797048896008,0.9504120295110398
2015-07-15,20,19,1,0.95,0.05,18,0.8999999999999999,0.09955675620404722,0.9004432437959533
2015-07-16,13,9,4,0.6923076923076923,0.3076923076923077,5,0.3846153846153846,0.279785967082782,0.7202140329172178
2015-07-17,30,30,0,1.0,0.0,30,1.0,0.047452835890516805,0.9525471641094835
2015-07-18,4,4,0,1.0,0.0,4,1.0,0.11153497738037532,0.8884650226196239
2015-07-19,1,1,0,1.0,0.0,1,1.0,0.026479489167020497,0.9735205108329797
2015-07-20,30,30,0,1.0,0.0,30,1.0,0.028947532108051278,0.9710524678919477
2015-07-21,45,45,0,1.0,0.0,45,1.0,0.04089942899093152,0.9591005710090684
2015-07-22,70,70,0,1.0,0.0,70,1.0,0.05841932356312237,0.9415806764368777
2015-07-23,64,64,0,1.0,0.0,64,1.0,0.05093280502946613,0.9490671949705338
2015-07-24,26,26,0,1.0,0.0,26,1.0,0.023708872826610775,0.9762911271733887
2015-07-25,4,3,1,0.75,0.25,2,0.5,0.16246947660085875,0.8375305233991404
2015-07-26,1,1,0,1.0,0.0,1,1.0,0.0006458798847728418,0.9993541201152244
2015-07-27,18,18,0,1.0,0.0,18,1.0,0.018778309784641664,0.981221690215357
2015-07-28,19,19,0,1.0,0.0,19,1.0,0.020795995505200705,0.9792040044947997
2015-07-29,21,21,0,1.0,0.0,21,1.0,0.00908307909319826,0.9909169209068022
2015-07-30,7,7,0,1.0,0.0,7,1.0,0.02523284947013558,0.9747671505298641
2015-07-31,18,18,0,1.0,0.0,18,1.0,0.07115743355536429,0.9288425664446345
2015-08-01,5,5,0,1.0,0.0,5,1.0,0.06069060061936545,0.9393093993806355
2015-08-02,1,1,0,1.0,0.0,1,1.0,0.00012373585729111072,0.9998762641427129
2015-08-03,15,15,0,1.0,0.0,15,1.0,0.012273358075783444,0.9877266419242178
2015-08-04,31,31,0,1.0,0.0,31,1.0,0.03179309597033303,0.9682069040296647
